"language","region","quoteType","typeDisp","quoteSourceName","triggerable","customPriceAlertConfidence","currency","shortName","longName","marketState","hasPrePostMarketData","firstTradeDateMilliseconds","priceHint","circulatingSupply","lastMarket","volume24Hr","volumeAllCurrencies","fromCurrency","toCurrency","coinMarketCapLink","regularMarketChange","regularMarketDayHigh","regularMarketDayRange","regularMarketDayLow","regularMarketVolume","regularMarketPreviousClose","fullExchangeName","regularMarketOpen","averageDailyVolume3Month","averageDailyVolume10Day","startDate","maxSupply","totalSupply","coinImageUrl","logoUrl","fiftyTwoWeekLowChange","fiftyTwoWeekLowChangePercent","fiftyTwoWeekRange","fiftyTwoWeekHighChange","fiftyTwoWeekHighChangePercent","fiftyTwoWeekLow","fiftyTwoWeekHigh","fiftyTwoWeekChangePercent","fiftyDayAverage","fiftyDayAverageChange","fiftyDayAverageChangePercent","twoHundredDayAverage","twoHundredDayAverageChange","twoHundredDayAverageChangePercent","marketCap","sourceInterval","exchangeDataDelayedBy","tradeable","cryptoTradeable","corporateActions","regularMarketTime","exchange","messageBoardId","exchangeTimezoneName","exchangeTimezoneShortName","gmtOffSetMilliseconds","market","esgPopulated","regularMarketChangePercent","regularMarketPrice","symbol"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Muse USD","Muse USD","REGULAR",false,"2020-11-29T00:00:00.000Z",6,508554,"CoinMarketCap",532,532,"MUSE","USD=X","https://coinmarketcap.com/currencies/muse",-0.0012946427,0.34968236,"{""low"":0.33364955,""high"":0.34968236}",0.33364955,532,0.34134373,"CCC",0.34134373,7344,515,"2020-11-29T00:00:00.000Z",950001,676783,"https://s2.coinmarketcap.com/static/img/coins/64x64/7805.png","https://s2.coinmarketcap.com/static/img/coins/64x64/7805.png",0.11638388,0.5079537,"{""low"":0.229123,""high"":12.574147}",-12.228641,-0.97252244,0.229123,12.574147,-96.16868,0.32003573,0.02547115,0.07958846,1.4375409,-1.092034,-0.7596542,175708,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_MUSE_CCC","UTC","UTC",0,"ccc_market",false,-0.37330788,0.34550688,"MUSE"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Keyboard Cat USD","Keyboard Cat USD","REGULAR",false,"2024-04-15T00:00:00.000Z",5,10000000000,"Coinbase",2156674,2156674,"KEYCAT","USD=X","https://coinmarketcap.com/currencies/keyboard-cat",-0.00010399998,0.0007617331,"{""low"":6.2305713,""high"":4}",0.00062305713,2156674,0.00071415346,"CCC",0.00071415346,467512,673501,"2024-04-15T00:00:00.000Z",10000000000,10000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/30637.png","https://s2.coinmarketcap.com/static/img/coins/64x64/30637.png",0.00021700002,0.5166667,"{""low"":4.2,""high"":4}",-0.008048,-0.9266551,0.00042,0.008685,-90.926445,0.0004992,0.0001378,0.27604166,0.0008881,-0.0002511,-0.28273842,6357535,15,0,false,false,"[]","2026-05-11T14:52:01.000Z","CCC","finmb_KEYCAT_CCC","UTC","UTC",0,"ccc_market",false,-14.035085,0.000637,"KEYCAT"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","League of Kingdoms Arena USD","League of Kingdoms Arena USD","REGULAR",false,"2022-01-21T00:00:00.000Z",6,0,"CoinMarketCap",141,141,"LOKA","USD=X","https://coinmarketcap.com/currencies/league-of-kingdoms",0.00021483685,0.0010422153,"{""low"":8.8195276,""high"":4}",0.00088195276,141,0.00088195276,"CCC",0.00088195276,587,21,"2022-01-11T00:00:00.000Z",500000000,500000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/17145.png","https://s2.coinmarketcap.com/static/img/coins/64x64/17145.png",0.0003631885,0.5348874,"{""low"":6.79,""high"":4}",-0.29424682,-0.99647063,0.000679,0.295289,-99.12683,0.0062842,-0.0052420115,-0.8341573,0.03508187,-0.034039684,-0.9702927,0,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_LOKA_CCC","UTC","UTC",0,"ccc_market",false,25.966805,0.0010421885,"LOKA"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","00 Token USD","00 Token USD","REGULAR",false,"2022-10-11T00:00:00.000Z",4,0,"Coinbase",12566,12566,"00","USD=X","https://coinmarketcap.com/currencies/00-token",0.00020000013,0.0048978142,"{""low"":0.004741917,""high"":0.0048978142}",0.004741917,12566,0.0048134085,"CCC",0.0048134085,26954,8162,"2022-10-11T00:00:00.000Z",0,1000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/22142.png","https://s2.coinmarketcap.com/static/img/coins/64x64/22142.png",0.001159,0.3098102,"{""low"":0.003741,""high"":0.024859}",-0.019958999,-0.8028883,0.003741,0.024859,-75.66857,0.00453424,0.00036576018,0.08066626,0.005668755,-0.0007687551,-0.13561268,0,15,0,false,false,"[]","2026-05-11T14:52:02.000Z","CCC","finmb_00_CCC","UTC","UTC",0,"ccc_market",false,4.255322,0.0049,"00"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","StaFi USD","StaFi USD","REGULAR",false,"2020-09-13T00:00:00.000Z",4,142039472,"Coinbase",417941,417941,"FIS","USD=X","https://coinmarketcap.com/currencies/stafi",0.00040000025,0.019421117,"{""low"":0.011118332,""high"":0.019421117}",0.011118332,417941,0.011398083,"CCC",0.011398083,411416,345461,"2020-07-21T00:00:00.000Z",0,155392560,"https://s2.coinmarketcap.com/static/img/coins/64x64/5882.png","https://s2.coinmarketcap.com/static/img/coins/64x64/5882.png",0.0016669994,0.16782436,"{""low"":0.009933,""high"":0.223585}",-0.21198499,-0.94811815,0.009933,0.223585,-94.7724,0.01200636,-0.00040636025,-0.033845417,0.0257733,-0.0141733,-0.5499218,1665728,15,0,false,false,"[]","2026-05-11T14:52:02.000Z","CCC","finmb_FIS_CCC","UTC","UTC",0,"ccc_market",false,3.571431,0.0116,"FIS"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Équilibre USD","Équilibre USD","REGULAR",false,"2023-03-30T00:00:00.000Z",8,0,"CoinMarketCap",2056,2056,"VARA","USD=X","https://coinmarketcap.com/currencies/equilibre",3.6856704e-8,0.0000017261674,"{""low"":1.703192,""high"":6}",0.000001703192,2056,0.0000017144511,"CCC",0.0000017144511,0,0,"2023-03-08T00:00:00.000Z",0,41000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/23836.png","https://s2.coinmarketcap.com/static/img/coins/64x64/23836.png",7.03192e-7,0.703192,"{""low"":1,""high"":6}",-0.000014296808,-0.8935505,0.000001,0.000016,-87.5,0.0000014,3.03192e-7,0.21656571,0.00000227,-5.668081e-7,-0.2496952,0,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_VARA_CCC","UTC","UTC",0,"ccc_market",false,2.2118435,0.000001703192,"VARA"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Assemble AI USD","Assemble AI USD","REGULAR",false,"2020-08-03T00:00:00.000Z",5,1500000000,"Coinbase",241682,241682,"ASM","USD=X","https://coinmarketcap.com/currencies/assemble-protocol",-0.00035000034,0.0075620087,"{""low"":0.0073100924,""high"":0.0075620087}",0.0073100924,241682,0.0075620087,"CCC",0.0075620087,1915641,396449,"2020-08-03T00:00:00.000Z",3000000000,3000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/6069.png","https://s2.coinmarketcap.com/static/img/coins/64x64/6069.png",0.0010609999,0.1695159,"{""low"":0.006259,""high"":0.062998}",-0.055677995,-0.8838058,0.006259,0.062998,-70.61886,0.00690648,0.0004135198,0.059874173,0.008893835,-0.0015738355,-0.17695802,10965139,15,0,false,false,"[]","2026-05-11T14:51:50.000Z","CCC","finmb_ASM_CCC","UTC","UTC",0,"ccc_market",false,-4.5632377,0.00732,"ASM"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","KARRAT USD","KARRAT USD","REGULAR",false,"2024-04-22T00:00:00.000Z",4,814850624,"Coinbase",2530794,2530794,"KARRAT","USD=X","https://coinmarketcap.com/currencies/karrat",0.0027,0.0084614875,"{""low"":0.0053056637,""high"":0.0084614875}",0.0053056637,2530794,0.005412303,"CCC",0.005412303,170908,196395,"2024-04-22T00:00:00.000Z",1000000000,1000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/30825.png","https://s2.coinmarketcap.com/static/img/coins/64x64/30825.png",0.003833,1.0175205,"{""low"":0.003767,""high"":0.090873}",-0.083273,-0.91636676,0.003767,0.090873,-93.07459,0.00430506,0.00329494,0.7653645,0.008854015,-0.0012540147,-0.14163232,6349645,15,0,false,false,"[]","2026-05-11T14:52:03.000Z","CCC","finmb_KARRAT_CCC","UTC","UTC",0,"ccc_market",false,55.102043,0.0076,"KARRAT"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","doginme USD","doginme USD","REGULAR",false,"2024-04-18T00:00:00.000Z",6,67619258368,"Coinbase",1204347,1204347,"DOGINME","USD=X","https://coinmarketcap.com/currencies/doginme",-0.000012000004,0.00011407793,"{""low"":9.760774,""high"":5}",0.00009760774,1204347,0.00010877426,"CCC",0.00010877426,386579,370811,"2024-04-18T00:00:00.000Z",69000003584,67619258368,"https://s2.coinmarketcap.com/static/img/coins/64x64/30759.png","https://s2.coinmarketcap.com/static/img/coins/64x64/30759.png",0.000013099998,0.15057468,"{""low"":8.7,""high"":5}",-0.0012259,-0.9245098,0.000087,0.001326,-88.72802,0.00009946,6.400005e-7,0.006434753,0.00015888,-0.000058779995,-0.36996475,6795655,15,0,false,false,"[]","2026-05-11T14:52:02.000Z","CCC","finmb_DOGINME_CCC","UTC","UTC",0,"ccc_market",false,-10.704731,0.0001001,"DOGINME"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","BLOCKLORDS USD","BLOCKLORDS USD","REGULAR",false,"2024-07-24T00:00:00.000Z",4,41265072,"Coinbase",130702,130702,"LRDS","USD=X","https://coinmarketcap.com/currencies/blocklords",-0.00009999797,0.03310861,"{""low"":0.030564249,""high"":0.03310861}",0.030564249,130702,0.03147249,"CCC",0.03147249,308856,616945,"2024-07-24T00:00:00.000Z",100000000,100000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/29203.png","https://s2.coinmarketcap.com/static/img/coins/64x64/29203.png",0.01365,0.7733711,"{""low"":0.01765,""high"":0.23519}",-0.20389,-0.86691606,0.01765,0.23519,-83.682755,0.02499552,0.00630448,0.2522244,0.03875715,-0.0074571483,-0.19240704,1297878,15,0,false,false,"[]","2026-05-11T14:52:02.000Z","CCC","finmb_LRDS_CCC","UTC","UTC",0,"ccc_market",false,-0.31846488,0.0313,"LRDS"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Liquid Staked ETH USD","Liquid Staked ETH USD","REGULAR",false,"2023-03-07T00:00:00.000Z",2,317564,"Coinbase",1611,1611,"LSETH","USD=X","https://coinmarketcap.com/currencies/liquid-staked-eth",-41.79004,2932.0535,"{""low"":2542.9165,""high"":2932.0535}",2542.9165,1611,2557.662,"CCC",2557.662,65940,5139,"2023-03-07T00:00:00.000Z",0,317564,"https://s2.coinmarketcap.com/static/img/coins/64x64/23782.png","https://s2.coinmarketcap.com/static/img/coins/64x64/23782.png",456.11133,0.22943702,"{""low"":1987.9587,""high"":5325.2524}",-2881.1824,-0.54104143,1987.9587,5325.2524,-4.870057,2450.7178,-6.647705,-0.0027125543,2877.2407,-433.17065,-0.15055072,910514560,15,0,false,false,"[]","2026-05-11T14:52:02.000Z","CCC","finmb_LSETH_CCC","UTC","UTC",0,"ccc_market",false,-1.6811099,2444.07,"LSETH"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","DIMO USD","DIMO USD","REGULAR",false,"2022-12-15T00:00:00.000Z",5,497669984,"Coinbase",10493,10493,"DIMO","USD=X","https://coinmarketcap.com/currencies/dimo",0.00040000025,0.01211416,"{""low"":0.011668152,""high"":0.01211416}",0.011668152,10493,0.011668152,"CCC",0.011668152,168577,52340,"2022-12-01T00:00:00.000Z",1000000000,1000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/22837.png","https://s2.coinmarketcap.com/static/img/coins/64x64/22837.png",0.0028149998,0.30883157,"{""low"":0.009115,""high"":0.12375}",-0.11182,-0.9035959,0.009115,0.12375,-86.45367,0.0125331,-0.0006031003,-0.0481206,0.01587108,-0.0039410796,-0.2483183,5905866,15,0,false,false,"[]","2026-05-11T14:52:17.000Z","CCC","finmb_DIMO_CCC","UTC","UTC",0,"ccc_market",false,3.469213,0.01193,"DIMO"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Fairum USD",,"REGULAR",false,"2021-03-01T00:00:00.000Z",6,0,"CoinMarketCap",2162,2162,"FAI","USD=X","https://coinmarketcap.com/currencies/fairum",0,1.1211275,"{""low"":0.10743397,""high"":1.1211275}",0.10743397,2162,1.117448,"CCC",1.117448,1043,1142,"2021-02-08T00:00:00.000Z",,,"https://s2.coinmarketcap.com/static/img/coins/64x64/8414.png","https://s2.coinmarketcap.com/static/img/coins/64x64/8414.png",0.10743397,,"{""low"":0,""high"":11.469123}",-11.361689,-0.9906327,0,11.469123,-86.22544,0.13479804,-0.027364068,-0.2030005,0.35379472,-0.24636075,-0.6963381,0,15,0,false,false,"[]","2022-08-25T18:30:00.000Z","CCC","finmb_FAI_CCC","UTC","UTC",0,"ccc_market",false,0,0.10743397,"FAI"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Shapeshift FOX Token USD","Shapeshift FOX Token USD","REGULAR",false,"2021-01-06T00:00:00.000Z",5,772286528,"Coinbase",78472,78472,"FOX","USD=X","https://coinmarketcap.com/currencies/fox-token",0.0001299996,0.0066030137,"{""low"":0.0062900996,""high"":0.0066030137}",0.0062900996,78472,0.006411139,"CCC",0.006411139,88467,15617,"2021-01-06T00:00:00.000Z",0,999089280,"https://s2.coinmarketcap.com/static/img/coins/64x64/8200.png","https://s2.coinmarketcap.com/static/img/coins/64x64/8200.png",0.001255,0.23568076,"{""low"":0.005325,""high"":0.048312}",-0.041732002,-0.86380196,0.005325,0.048312,-80.07582,0.00637302,0.00020697992,0.032477528,0.010011765,-0.0034317654,-0.34277326,5065314,15,0,false,false,"[]","2026-05-11T14:52:02.000Z","CCC","finmb_FOX_CCC","UTC","UTC",0,"ccc_market",false,2.0154974,0.00658,"FOX"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","MATH USD","MATH USD","REGULAR",false,"2020-05-21T00:00:00.000Z",4,114356168,"Coinbase",163902,163902,"MATH","USD=X","https://coinmarketcap.com/currencies/math",-0.0011,0.027108535,"{""low"":0.025707519,""high"":0.027108535}",0.025707519,163902,0.02661152,"CCC",0.02661152,245993,124039,"2020-05-21T00:00:00.000Z",0,200000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/5616.png","https://s2.coinmarketcap.com/static/img/coins/64x64/5616.png",0.0025430005,0.10934345,"{""low"":0.023257,""high"":0.156725}",-0.130925,-0.83538043,0.023257,0.156725,-81.47153,0.02583372,-0.000033719465,-0.0013052501,0.0364285,-0.010628499,-0.2917633,2969318,15,0,false,false,"[]","2026-05-11T14:52:02.000Z","CCC","finmb_MATH_CCC","UTC","UTC",0,"ccc_market",false,-4.089219,0.0258,"MATH"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Australian Digital Dollar USD","Australian Digital Dollar USD","REGULAR",false,"2025-10-09T00:00:00.000Z",6,5869320,"CoinMarketCap",92699,92699,"AUDD","USD=X","https://coinmarketcap.com/currencies/novatti-australian-digital-dollar",0.001177609,0.72689253,"{""low"":0.7207785,""high"":0.72689253}",0.7207785,92699,0.7232142,"CCC",0.7232142,82096,67203,"2025-10-09T00:00:00.000Z",0,5670229,"https://s2.coinmarketcap.com/static/img/coins/64x64/38628.png","https://s2.coinmarketcap.com/static/img/coins/64x64/38628.png",0.097626865,0.15537763,"{""low"":0.62832,""high"":0.729762}",-0.003815174,-0.0052279704,0.62832,0.729762,10.3921175,0.7067568,0.019190073,0.027152302,0.683932,0.042014837,0.061431307,4260814,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_AUDD_CCC","UTC","UTC",0,"ccc_market",false,0.1624824,0.72594684,"AUDD"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Marinade USD","Marinade USD","REGULAR",false,"2022-02-16T00:00:00.000Z",5,0,"Coinbase",1746983,1746983,"MNDE","USD=X","https://coinmarketcap.com/currencies/mnde",0.0001699999,0.0213,"{""low"":0.020203143,""high"":0.0213}",0.020203143,1746983,0.020412771,"CCC",0.020412771,931609,1305624,"2021-11-02T00:00:00.000Z",0,700000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/13803.png","https://s2.coinmarketcap.com/static/img/coins/64x64/13803.png",0.0037270002,0.2161457,"{""low"":0.017243,""high"":0.201913}",-0.180943,-0.8961434,0.017243,0.201913,-81.419975,0.01908594,0.00188406,0.09871455,0.042628404,-0.021658404,-0.50807446,0,15,0,false,false,"[]","2026-05-11T14:52:17.000Z","CCC","finmb_MNDE_CCC","UTC","UTC",0,"ccc_market",false,0.8173072,0.02097,"MNDE"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Pluton USD","Pluton USD","REGULAR",false,"2017-11-09T00:00:00.000Z",5,17000000,"Coinbase",22970,22970,"PLU","USD=X","https://coinmarketcap.com/currencies/pluton",0.0018900037,0.16040519,"{""low"":0.15528305,""high"":0.16040519}",0.15528305,22970,0.15528305,"CCC",0.15528305,36971,54166,"2016-09-17T00:00:00.000Z",20000000,17000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/1392.png","https://s2.coinmarketcap.com/static/img/coins/64x64/1392.png",0.046357,0.4175065,"{""low"":0.111033,""high"":1.016029}",-0.858639,-0.845093,0.111033,1.016029,-80.79198,0.14556812,0.011821881,0.08121202,0.17136014,-0.013970137,-0.08152501,2680338,15,0,false,false,"[]","2026-05-11T14:52:02.000Z","CCC","finmb_PLU_CCC","UTC","UTC",0,"ccc_market",false,1.2154365,0.15739,"PLU"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Chrono.tech USD","Chrono.tech USD","REGULAR",false,"2017-11-09T00:00:00.000Z",4,710113,"Coinbase",144350,144350,"TIME","USD=X","https://coinmarketcap.com/currencies/chrono-tech",-0.23000002,2.5782866,"{""low"":2.1670086,""high"":2.5782866}",2.1670086,144350,2.2995749,"CCC",2.2995749,292582,531821,"2017-02-26T00:00:00.000Z",710113,710113,"https://s2.coinmarketcap.com/static/img/coins/64x64/1556.png","https://s2.coinmarketcap.com/static/img/coins/64x64/1556.png",1.9597111,4.3521185,"{""low"":0.450289,""high"":21.752666}",-19.342667,-0.889209,0.450289,21.752666,-83.498505,2.503945,-0.09394503,-0.037518803,4.550542,-2.1405418,-0.47039273,1553279,15,0,false,false,"[]","2026-05-11T14:52:02.000Z","CCC","finmb_TIME_CCC","UTC","UTC",0,"ccc_market",false,-8.712122,2.41,"TIME"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","AirSwap USD","AirSwap USD","REGULAR",false,"2017-11-09T00:00:00.000Z",4,174479536,"Coinbase",19428,19428,"AST","USD=X","https://coinmarketcap.com/currencies/airswap",-0.00020000013,0.007,"{""low"":0.0066,""high"":0.007}",0.0066,19428,0.0069,"CCC",0.0069,58572,133738,"2017-10-17T00:00:00.000Z",0,500000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/2058.png","https://s2.coinmarketcap.com/static/img/coins/64x64/2058.png",0.0007000002,0.11475413,"{""low"":0.0061,""high"":0.073869}",-0.067068994,-0.9079451,0.0061,0.073869,-87.01103,0.0069121,-0.00011210004,-0.016217941,0.012963085,-0.0061630853,-0.47543353,1186460,15,0,false,false,"[]","2026-05-11T14:52:02.000Z","CCC","finmb_AST_CCC","UTC","UTC",0,"ccc_market",false,-2.8571446,0.0068,"AST"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","district0x USD","district0x USD","REGULAR",false,"2017-11-09T00:00:00.000Z",4,1000000000,"Coinbase",21206,21206,"DNT","USD=X","https://coinmarketcap.com/currencies/district0x",0,0.00802516,"{""low"":0.007843681,""high"":0.00802516}",0.007843681,21206,0.008022699,"CCC",0.008022699,68717,25285,"2017-08-03T00:00:00.000Z",0,1000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/1856.png","https://s2.coinmarketcap.com/static/img/coins/64x64/1856.png",0.001284,0.18838027,"{""low"":0.006816,""high"":0.041962}",-0.033862002,-0.8069682,0.006816,0.041962,-75.06529,0.00765024,0.00044976035,0.05879036,0.01185064,-0.00375064,-0.31649262,8020895,15,0,false,false,"[]","2026-05-11T14:52:02.000Z","CCC","finmb_DNT_CCC","UTC","UTC",0,"ccc_market",false,0,0.0081,"DNT"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Financie Token USD",,"REGULAR",false,"2023-05-30T00:00:00.000Z",6,3768697600,"CoinMarketCap",25224,25224,"FNCT","USD=X","https://coinmarketcap.com/currencies/financie-token",-0.0000035285775,0.00033473605,"{""low"":3.258477,""high"":4}",0.0003258477,25224,0.00033436881,"CCC",0.00033436881,49593,26759,"2023-05-29T00:00:00.000Z",20000000000,20000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/26217.png","https://s2.coinmarketcap.com/static/img/coins/64x64/26217.png",0.000018419698,0.059804216,"{""low"":3.08,""high"":4}",-0.0021015804,-0.86556023,0.000308,0.002428,-78.847374,0.00035116,-0.000024740322,-0.07045313,0.000754095,-0.0004276753,-0.5671372,1230177,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_FNCT_CCC","UTC","UTC",0,"ccc_market",false,-1.0694306,0.0003264197,"FNCT"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","GEODNET USD","GEODNET USD","REGULAR",false,"2022-08-11T00:00:00.000Z",6,438777952,"CoinMarketCap",314522,314522,"GEOD","USD=X","https://coinmarketcap.com/currencies/geodnet",0.0022851676,0.13406423,"{""low"":0.13114908,""high"":0.13406423}",0.13114908,314522,0.13177198,"CCC",0.13177198,583627,244637,"2022-07-12T00:00:00.000Z",1000000000,976569600,"https://s2.coinmarketcap.com/static/img/coins/64x64/20969.png","https://s2.coinmarketcap.com/static/img/coins/64x64/20969.png",0.03146223,0.30664346,"{""low"":0.102602,""high"":0.247391}",-0.11332677,-0.45808768,0.102602,0.247391,-44.493546,0.13209562,0.0019686073,0.014902896,0.13688612,-0.0028218925,-0.020614892,58824428,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_GEOD_CCC","UTC","UTC",0,"ccc_market",false,1.7340933,0.13406423,"GEOD"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Emanate USD",,"REGULAR",false,"2019-06-05T00:00:00.000Z",6,0,"CoinMarketCap",535,535,"EMT","USD=X","https://coinmarketcap.com/currencies/emanate",0,0.0067798174,"{""low"":2.5591822,""high"":5}",0.000025591822,535,0.000025612995,"CCC",0.000025612995,1025,68,"2019-06-05T00:00:00.000Z",,,"https://s2.coinmarketcap.com/static/img/coins/64x64/3993.png","https://s2.coinmarketcap.com/static/img/coins/64x64/3993.png",0.0067542256,263.92123,"{""low"":2.5591822,""high"":5}",-0.045842186,-0.87116003,0.000025591822,0.052622,-82.68376,0.0088183,-0.002038483,-0.23116507,0.00944063,-0.0026608123,-0.2818469,0,15,0,false,false,"[]","2022-11-25T18:30:00.000Z","CCC","finmb_EMT_CCC","UTC","UTC",0,"ccc_market",false,0,0.0067798174,"EMT"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Flamingo USD","Flamingo USD","REGULAR",false,"2020-09-29T00:00:00.000Z",6,566453696,"CoinMarketCap",168289,168289,"FLM","USD=X","https://coinmarketcap.com/currencies/flamingo",-0.00036158878,0.0076197363,"{""low"":0.0029240886,""high"":0.0076197363}",0.0029240886,168289,0.006878576,"CCC",0.006878576,198122,171765,"2020-09-29T00:00:00.000Z",1000000000,566453696,"https://s2.coinmarketcap.com/static/img/coins/64x64/7150.png","https://s2.coinmarketcap.com/static/img/coins/64x64/7150.png",0.004551592,1.8076218,"{""low"":0.002518,""high"":0.053079}",-0.04600941,-0.86681,0.002518,0.053079,-80.70082,0.00416784,0.002901752,0.69622445,0.00683259,0.00023700204,0.034686998,4004596,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_FLM_CCC","UTC","UTC",0,"ccc_market",false,-4.865832,0.007069592,"FLM"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Unizen USD","Unizen USD","REGULAR",false,"2021-04-16T00:00:00.000Z",6,679372672,"CoinMarketCap",62616,62616,"ZCX","USD=X","https://coinmarketcap.com/currencies/unizen",0.00009329093,0.0009863087,"{""low"":8.055555,""high"":4}",0.0008055555,62616,0.000895009,"CCC",0.000895009,93067,91527,"2021-04-16T00:00:00.000Z",1000000000,884544960,"https://s2.coinmarketcap.com/static/img/coins/64x64/9263.png","https://s2.coinmarketcap.com/static/img/coins/64x64/9263.png",0.00018682488,0.28136277,"{""low"":6.64,""high"":4}",-0.062944174,-0.9866631,0.000664,0.063795,-98.05904,0.00228764,-0.0014368151,-0.62807745,0.004383725,-0.0035329002,-0.8059128,578027,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_ZCX_CCC","UTC","UTC",0,"ccc_market",false,12.315083,0.0008508249,"ZCX"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Nibiru USD","Nibiru USD","REGULAR",false,"2024-03-12T00:00:00.000Z",6,986244800,"CoinMarketCap",439455,439455,"NIBI","USD=X","https://coinmarketcap.com/currencies/nibiru-chain",0.00011443719,0.0020896336,"{""low"":0.0019452799,""high"":0.0020896336}",0.0019452799,439455,0.0020103783,"CCC",0.0020103783,686207,302140,"2024-03-12T00:00:00.000Z",1500000000,1073784704,"https://s2.coinmarketcap.com/static/img/coins/64x64/28508.png","https://s2.coinmarketcap.com/static/img/coins/64x64/28508.png",0.00023551926,0.13150154,"{""low"":0.001791,""high"":0.019477}",-0.017450482,-0.89595324,0.001791,0.019477,-87.51398,0.00244348,-0.0004169608,-0.1706422,0.00683414,-0.004807621,-0.7034712,1998644,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_NIBI_CCC","UTC","UTC",0,"ccc_market",false,5.9849534,0.0020265193,"NIBI"
